title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
The Brotherhood Prayer Book,"Benjamin T G Mayes, Michael N Frese",626,Emmanuel Press,2021-06-25,38.12,1.58,4.67,9,0,0,0,3,6,2278346,9781934328224,English,Religion
Reading the Book of Revelation,Alexander E. Stewart,208,Faithlife Corporation,2022-03-17,17.43,4.07,4.67,3,0,0,0,1,2,2232020,9781683595557,English,Religion
The Culture of the Book in Tibet,Kurtis Schaeffer,264,Columbia University Press,2009-07-17,79.62,12.88,4.25,4,0,0,0,3,1,2365011,9780231147163,English,Religion
Cain v. Abel : A Jewish Courtroom Drama,Dan Ornstein,232,Jewish Publication Society,2020-04-01,21.17,1.33,4.5,12,0,0,2,2,8,2115288,9780827614673,English,Religion
The Cheque Book of the Bank of Faith : Being Precious Promises Arranged for Daily Use,Charles Haddon Spurgeon,382,BIBLIOLIFE,2009-11-07,25.75,4.24,4.6,368,3,4,19,84,258,2502278,9781116958324,English,Religion
Marriage in the Book of Tobit,Geoffrey David Miller,268,de Gruyter,2011-01-21,60.70,109.25,4.5,2,0,0,0,1,1,2288578,9783110247862,English,Religion
Advanced Spirit Keeping Book : The next step as a Spirit Keeper,"Ash, Magnolia West",66,Blurb,2019-05-23,17.38,2.02,3,1,0,0,1,0,0,2149023,9781366421654,English,Religion
Thru the Bible Vol. 60: The Prophecy (Revelation 14-22),J. Vernon Mcgee,204,Thomas Nelson Publishers,1995-03-15,9.84,0.16,4.39,31,1,1,1,10,18,1867414,9780785209140,English,Religion
St. Teresa of Avila Two Book Set - Interior Castle and The Way of Perfection,"St Teresa of Avila, E Allison Peers, Benedictines of Stanbrook",208,Chump Change,2019-12-12,14.82,3.18,3,1,0,0,1,0,0,1955920,9781640322080,English,Religion
The Urantia Book Workbooks : Volume II - Science,"Alvin Kulieke, Urantia Foundation, Urantia",412,Urantia Foundation,2003-05-13,23.03,8.97,4.17,6,0,1,0,2,3,2487923,9780942430981,English,Religion
The Cabin at the End of the Train : A Story About Pursuing Dreams,Michael V Ivanov,154,Speaklife,2022-08-17,15.11,0.89,4.71,65,0,1,3,10,51,2358799,9798985304138,English,Religion
Sent - Youth Study Book : Delivering the Gift of Hope at Christmas,Jorge Acevedo,64,Abingdon Press,2015-09-15,8.92,0.98,3.5,2,0,0,1,1,0,2605482,9781501801143,English,Religion
The Star Book for Ministers,Edward T Hiscox,209,Judson Press,2014-05-01,19.74,0.26,4.07,92,3,6,16,24,43,2096777,9780817017484,English,Religion
The Urantia Book Workbooks : Volume I - Foreword and Part I,"William S Sadler, Katharine J Harries, Urantia Foundation",444,Urantia Foundation,2003-05-01,23.89,8.11,5,1,0,0,0,0,1,2117560,9780942430998,English,Religion
Pennsylvania Dutch : The Story of an American Language,Mark L. Louden,504,Johns Hopkins University Press,2019-05-21,32.17,8.53,4.33,15,0,0,1,8,6,1349261,9781421428970,English,Religion
Book of Saints (Part 9) : Super-Heroes of God,Reverend Lawrence G Lovasik,32,Catholic Book Publishing,2000-03-16,4.56,0.44,4.86,7,0,0,0,1,6,2118697,9780899425047,English,Religion
The Power of Crying Out : When Prayer Becomes Mighty,Bill Gothard,96,Multnomah Press,2002-07-18,8.33,2.67,3.87,127,13,6,20,34,54,1680434,9780735291560,English,Religion
All I Want Is You,Sandy Millar,112,Hodder & Stoughton,2022-02-10,7.30,4.20,4.5,6,0,0,1,1,4,1443222,9781399801676,English,Religion
The Urantia Book Workbooks : Volume III - Topical and Doctrinal Study,Urantia Foundation,620,Urantia Foundation,2003-05-01,32.75,11.75,4.5,6,0,0,0,3,3,2482697,9780942430974,English,Religion
The History of the Book in the Middle East,Geoffrey Roper,608,Taylor & Francis Ltd,2013-08-21,263.51,13.99,2.5,2,0,1,1,0,0,2549242,9781409433101,English,Religion
The Cabin at the End of the Train : A Story About Pursuing Dreams,Michael V Ivanov,154,Speaklife,2022-08-17,15.11,0.89,4.71,65,0,1,3,10,51,2358799,9798985304138,English,Religion
The Urantia Book Workbooks : Volume II - Science,"Alvin Kulieke, Urantia Foundation, Urantia",412,Urantia Foundation,2003-05-13,23.03,8.97,4.17,6,0,1,0,2,3,2487923,9780942430981,English,Religion
Mysticism and Religious Traditions,Steven T. Katz,284,Oxford University Press Inc,1984-03-15,23.05,2.95,3.67,9,1,0,1,6,1,1833215,9780195033144,English,Religion
"God's Reach : Seeking God's Kingdom, the Power of Dynamic Symmetry, Life Applications","Glenn Clark, C V Kirkstadt",182,Cvkpress,2021-10-21,14.94,0.06,5,1,0,0,0,0,1,2132855,9780998208862,English,Religion
Encountering Ecclesiastes : A Book for Our Time,James Limburg,141,William B Eerdmans Publishing Co,2006-07-15,19.61,0.38,3.83,29,0,2,10,8,9,899171,9780802830470,English,Religion
An Outline of Cynic Philosophy : Antisthenes of Athens and Diogenes of Sinope in Diogenes Laertius Book Six,"Keith Seddon, C. D. Yonge",236,Keith Seddon,2010-05-12,19.35,12.65,4.5,6,0,0,1,1,4,764868,9780955684449,English,Religion
Christian Liberal Arts : An Education that Goes Beyond,James V. Mannoia,256,Rowman & Littlefield,2000-07-01,44.98,12.82,3.6,5,0,1,0,4,0,2485570,9780847699599,English,Religion
Christian Liberal Arts : An Education that Goes Beyond,James V. Mannoia,256,Rowman & Littlefield,2000-07-01,44.98,12.82,3.6,5,0,1,0,4,0,2485570,9780847699599,English,Religion
Advanced Spirit Keeping Book : The next step as a Spirit Keeper,"Ash, Magnolia West",66,Blurb,2019-05-23,17.38,2.02,3,1,0,0,1,0,0,2149023,9781366421654,English,Religion
The First Book of Adam and Eve,Rutherford Hayes Platt,140,BiblioLife,2008-05-29,17.24,1.06,3.8,294,13,36,64,64,117,2519995,9781426403439,English,Religion
The Book of the Secrets of Enoch,"W R Mo W R Morfill, Translated by W R Morfill",164,Book Jungle,2007-05-11,18.08,0.02,3.64,81,7,9,20,15,30,1936772,9781594626678,English,Religion
The Immaterial Book of St. Cyprian,José Leitão,140,Revelore Press,2017-09-26,17.20,4.10,3,2,0,1,0,1,0,2283088,9781947544055,English,Religion
The Immaterial Book of St. Cyprian,José Leitão,140,Revelore Press,2017-09-26,17.20,4.10,3,2,0,1,0,1,0,2283088,9781947544055,English,Religion
The Good and the Good Book : Revelation as a Guide to Life,Samuel Fleischacker,174,Oxford University Press,2015-09-02,58.93,1.07,4.5,8,0,0,0,4,4,2041462,9780198733072,English,Religion
The Book of Ceremonial Magic,Professor Arthur Edward Waite,376,Cosimo Classics,2007-06-30,49.01,2.99,3.83,407,20,38,88,106,155,2649525,9781602066809,English,Religion
Egyptian Mysteries Vol 2 : Dictionary of Gods and Goddesses,Muata Ashby,208,Sema Institute,2006-01-30,21.71,0.29,4.66,32,0,0,1,9,22,2723545,9781884564239,English,Religion
The Book of Jubilees or the Little Genesis,"Robert Henry Charles, R.A. Gilbert",240,"Hays (Nicolas) Ltd ,U.S.",2005-05-31,19.57,0.43,4.21,477,10,14,81,135,237,2121820,9780892541379,English,Religion
The Witch's Book of Candle Magic,Cerridwen Greenleaf,200,Mango Media,2022-07-12,15.39,4.61,3,2,0,1,0,1,0,2226824,9781642508673,English,Religion
The Mahabharata: Vol I & II,Ramesh Menon,1616,Rupa & Co,2004-01-10,91.38,4.70,4.52,644,7,10,44,162,421,2791933,9788129114921,,Religion
Mysticism and Religious Traditions,Steven T. Katz,284,Oxford University Press Inc,1984-03-15,23.05,2.95,3.67,9,1,0,1,6,1,1833215,9780195033144,English,Religion
A Companion to the Book of Revelation,David L Mathewson,166,Cascade Books,2020-03-19,37.92,5.48,4.67,21,0,0,1,5,15,2618584,9781532678172,English,Religion
Speaking Torah Vol 2 : Spiritual Teachings from around the Maggid's Table,"Rabbi Ebn Leader, Ariel Evan Mayse, Rabbi Or N. Rose, Dr. Arthur Green",432,Jewish Lights Publishing,2013-09-05,26.91,1.59,4.59,17,0,0,1,5,11,2231057,9781683363064,English,Religion
The Book of Enoch for Beginners : A Guide to Expand Your Understanding of the Biblical World,Phillip J Long,156,Rockridge Press,2022-09-27,13.86,0.14,4.1,10,0,0,2,5,3,2232334,9781685396459,English,Religion
The Narrative Asides in the Book of Revelation,Dal Lee,186,University Press of America,2002-10-06,53.98,5.97,3,1,0,0,1,0,0,2424014,9780761823506,English,Religion
The Book of the Lover and the Beloved,Mark D. Johnston,176,Liverpool University Press,1996-01-01,28.56,8.94,3.82,61,2,4,19,14,22,2117278,9780856686344,English,Religion
Gospel-The Book of Matthew : A New Translation with Commentary-Jesus Spirituality for Everyone,Thomas Moore,224,Skylight Paths Publishing,2016-06-02,19.01,1.49,4.08,13,0,1,2,5,5,2231674,9781683363453,English,Religion
She Believes...: Gift Book,"Bonnie Jensen, Melissa Reagan",96,"Little, Brown & Company",2020-04-16,15.10,0.90,5,1,0,0,0,0,1,2200061,9781546014522,English,Religion
"Play Praise : Most Requested, Book 4","Tom Gerou, Victor Labenske",32,"Alfred Publishing Co Inc.,U.S.",2008-02-01,10.45,1.55,5,1,0,0,0,0,1,966381,9780739049099,English,Religion
Why are These Books in the Bible and Not Others?: Volume One - A Translator's Perspective on the Canon of the Old Testament,Gary F. Zeolla,410,Lulu.com,2016-10-29,31.02,1.88,4,1,0,0,0,1,0,3333856,9781365495052,English,Religion
The Bundahisn : The Zoroastrian Book of Creation,"Guy Stroumsa, Domenico Agostini, Samuel Thrope, Shaul Shaked",248,Oxford University Press Inc,2020-10-06,88.74,22.76,4.33,6,0,0,1,2,3,922222,9780190879044,English,Religion
The Teachings of Ptahhotep : The Oldest Book in the World,Battiscombe G Gunn,76,Watchmaker Publishing,2016-04-15,8.31,0.29,4.14,352,7,17,62,98,168,943705,9781603867399,English,Religion
Tibetan Buddhism in Western Perspective,Herbert V. Guenther,274,"Dharma Publishing,U.S.",1989-01-01,18.23,0.77,3.56,9,0,1,3,4,1,2494290,9780913546505,English,Religion
Unicorn Activity Book For Kids Ages 4-8 : Easy Non Fiction Juvenile Activity Books Alphabet Books,Patricia Larson,112,Patricia Larson,2020-07-08,18.53,1.67,5,1,0,0,0,0,1,2228808,9781649302052,English,Religion
Guides to the Eucharist in Medieval Egypt : Three Arabic Commentaries on the Coptic Liturgy,"Yuhanna ibn Sabba', Abu al-Barakat ibn Kabar, Pope Gabriel V of Alexandria, Arsenius Mikhail",240,Fordham University Press,2022-02-15,26.89,2.61,5,2,0,0,0,0,2,1110653,9780823298327,English,Religion
The Clash of Cultures on the Medieval Baltic Frontier,Alan V. Murray,394,Taylor & Francis Ltd,2009-07-28,141.41,19.49,3.33,3,0,0,2,1,0,2089215,9780754664833,English,Religion
"A Small Book for the Hurting Heart : Meditations on Loss, Grief, and Healing",Paul Tautges,192,New Growth Press,2020-03-09,16.26,2.74,4.48,27,0,1,2,7,17,2670990,9781645070443,English,Religion
The Nonbeliever's Guide to the Book of Mormon,C. B. Brooks,152,Pitchstone Publishing,2017-04-01,10.54,0.46,3.33,15,2,2,2,7,2,2227252,9781634311144,English,Religion
The Victor Sayings in the Book of Revelation,Dr Mark Wilson,294,Wipf & Stock Publishers,2007-10-01,31.42,5.78,5,2,0,0,0,0,2,2202217,9781556351464,English,Religion
The Book of Margery Kempe,Tony D Triggs,220,Gracewing,2018-08-15,19.22,2.58,3.26,3710,303,611,1233,929,634,2487149,9780852446850,English,Religion
A Catholic Woman's Book of Prayers,Donna-Marie Cooper O'Boyle,96,Paraclete Press (MA),2017-05-02,10.15,2.35,4.44,25,0,0,3,8,14,2220192,9781612619217,English,Religion
Trajectories in the Book of Acts,"Paul Alexander, Jordan Daniel May, Robert G Reid",394,Wipf & Stock Publishers,2010-01-08,42.65,5.85,5,2,0,0,0,0,2,2652016,9781606085400,English,Religion
The Child's Book on Repentance,Thomas H Gallaudet,156,SOLID GROUND CHRISTIAN BOOKS,2005-09-30,10.39,3.61,4,2,0,0,0,2,0,2213861,9781599250205,English,Religion
Men of One Book,"Ian J Maddock, Andrew T B McGowan",270,Wipf & Stock Publishers,2011-09-15,30.98,5.22,3,2,0,0,2,0,0,2217366,9781608997602,English,Religion
The LDS Game Book,Alma Heaton,315,Cedar Fort,2014-05-13,28.23,0.27,3,2,0,0,2,0,0,2575544,9781462111985,English,Religion
Foxe's Book of Martyrs,John Foxe,434,Wilder Publications,2011-01-27,30.04,0.16,4.25,18538,335,717,2698,5000,9788,2659958,9781617202247,English,Religion
The Little Book of Goddesses : An Empowering Introduction to Glorious Goddesses,Astrid Carvel,128,Octopus Publishing Group,2022-09-06,7.64,1.36,5,3,0,0,0,0,3,2702601,9781800071988,English,Religion
Understanding the Book of Amos : Basic Issues in Current Interpretations,Gerhard F Hasel,172,Wipf & Stock Publishers,2019-08-08,19.94,3.96,4,5,0,0,2,1,2,2618941,9781532686481,English,Religion
GUIZHOU (book 2) : Inside the Greatest Christian Revival in History,Paul Hattaway,270,Piquant Publishing,2021-04-04,16.98,3.32,5,1,0,0,0,0,1,2722767,9781909281721,English,Religion
Christians and the Art of Caring,"William V. Arnold, Margaret Anne Fohl",120,"Westminster/John Knox Press,U.S.",1988-03-01,21.55,3.55,4,3,0,0,1,1,1,2436527,9780664240738,English,Religion
Saint Francis and the Sultan : The Curious History of a Christian-Muslim Encounter,John V. Tolan,400,Oxford University Press,2009-05-15,91.60,7.90,4.29,7,0,0,2,1,4,2379696,9780199239726,English,Religion
When Sacred and Secular Mix : Religious Nonprofit Organizations and Public Money,Stephen V. Monsma,256,Rowman & Littlefield,2000-09-26,36.53,13.57,3,3,0,1,1,1,0,2091161,9780742508187,English,Religion
Going Global : A Congregation's Introduction to Mission Beyond Our Borders,"Gary V. Nelson, Gordon W. King, Terry G. Smith",176,Chalice Press,2011-04-01,14.49,0.50,3.82,11,0,0,3,7,1,2088121,9780827212572,English,Religion
A Short History of the Normans,Leonie V. Hicks,264,Bloomsbury Publishing PLC,2021-06-17,18.85,2.15,4,6,0,0,2,2,2,2539178,9781350173736,English,Religion
Verbal Syntax in the Greek Pentateuch : Natural Greek Usage and Hebrew Interference,T. V. Evans,360,Oxford University Press,2001-05-17,275.14,89.36,4,2,0,0,0,2,0,2027319,9780198270102,English,Religion
"Black Pearls For Parents : Meditations, Affirmations, and Inspirations for African-American Parents",Eric V. Copage,400,HarperCollins Publishers Inc,2006-11-02,13.91,1.09,4.67,9,0,0,1,1,7,2436558,9780688130985,English,Religion
The Duty of a Disciple : Is Evangelism Outdated?,Bernard V. Palmer,272,Christian Focus Publications Ltd,2020-07-03,15.76,0.24,3.33,3,1,0,0,1,1,2619137,9781527105409,English,Religion
Jacques Maritain : The Philosopher in Society,James V. Schall,272,Rowman & Littlefield,1998-05-12,103.48,15.52,4.5,4,0,0,0,2,2,2484674,9780847686834,English,Religion
Going Global : A Congregation's Introduction to Mission Beyond Our Borders,"Gary V. Nelson, Gordon W. King, Terry G. Smith",176,Chalice Press,2011-04-01,14.49,0.50,3.82,11,0,0,3,7,1,2088121,9780827212572,English,Religion
A Short History of the Normans,Leonie V. Hicks,264,Bloomsbury Publishing PLC,2021-06-17,18.85,2.15,4,6,0,0,2,2,2,2539178,9781350173736,English,Religion
Jacques Maritain : The Philosopher in Society,James V. Schall,272,Rowman & Littlefield,1998-05-12,103.48,15.52,4.5,4,0,0,0,2,2,2484674,9780847686834,English,Religion
Catecismo de la Primera Comunion,Catholic Book Publishing Corp,64,Catholic Book Publishing,2013-01-01,6.13,0.87,5,1,0,0,0,0,1,1981864,9781937913571,Spanish,Religion
1968 - Culture and Counterculture,"Thomas V Gourlay, Daniel Matthys",326,Pickwick Publications,2020-11-11,35.48,6.82,4.33,3,0,0,0,2,1,2679961,9781725276796,English,Religion
Postmodern Use of the Bible,Edgar V McKnight,288,Wipf & Stock Publishers,2005-12-01,29.25,4.05,4,4,0,0,2,0,2,2646284,9781597524513,English,Religion
1968 - Culture and Counterculture,"Thomas V Gourlay, Daniel Matthys",326,Pickwick Publications,2020-11-11,35.48,6.82,4.33,3,0,0,0,2,1,2679961,9781725276796,English,Religion
Christian Liberal Arts : An Education that Goes Beyond,James V. Mannoia,256,Rowman & Littlefield,2000-07-01,44.98,12.82,3.6,5,0,1,0,4,0,2485570,9780847699599,English,Religion
Sitting Meditation in Won Buddhism : Digging to the Roots,Serge V Yarovoi,60,Balboa Press,2012-08-03,8.75,2.55,1,1,1,0,0,0,0,2576746,9781452556352,English,Religion
Catecismo de la Primera Comunion,Catholic Book Publishing Corp,64,Catholic Book Publishing,2013-01-01,6.13,0.87,5,1,0,0,0,0,1,1981864,9781937913571,Spanish,Religion
Christians and the Art of Caring,"William V. Arnold, Margaret Anne Fohl",120,"Westminster/John Knox Press,U.S.",1988-03-01,21.55,3.55,4,3,0,0,1,1,1,2436527,9780664240738,English,Religion
Orthodox Prayer Book,"St George Monastery, Anna Skoubourdis",316,Lulu.com,2020-10-12,24.27,2.43,4.5,4,0,0,0,2,2,2232169,9781716515255,English,Religion
The Family Parsha Book,Rabbi Shalom Hammer,295,Toby Press Ltd,2016-03-21,21.71,2.29,4.67,3,0,0,0,1,2,2643073,9781592644285,English,Religion
Book of Saints (Part 9) : Super-Heroes of God,Reverend Lawrence G Lovasik,32,Catholic Book Publishing,2000-03-16,4.56,0.44,4.86,7,0,0,0,1,6,2118697,9780899425047,English,Religion
Sent - Youth Study Book : Delivering the Gift of Hope at Christmas,Jorge Acevedo,64,Abingdon Press,2015-09-15,8.92,0.98,3.5,2,0,0,1,1,0,2605482,9781501801143,English,Religion
Abia: Bk. 1 : The Key to Black Obeah Voodoo,Paul W. Daniels,440,AuthorHouse,2002-11-12,22.30,3.30,3.5,2,0,0,1,1,0,2544710,9781403384959,English,Religion
Invitation to Romans: Participant Book : A Short-Term Disciple Bible Study,Pamela Eisenbaum,101,Abingdon Press,2006-12-01,13.92,5.58,3.78,23,1,1,5,11,5,2430204,9780687496495,English,Religion
The Origins of the Koran : Classic Essays on Islam's Holy Book,Ibn Warraq,411,Prometheus Books,1998-11-01,37.85,3.65,3.74,70,6,3,19,17,25,875397,9781573921985,English,Religion
Keys to Powerful Prayer,Stormie Omartian,64,"Harvest House Publishers,U.S.",2020-03-03,4.09,0.91,4.73,49,1,0,0,9,39,1311838,9780736979405,English,Religion
The Search for Beauty in Islam : A Conference of the Books,Khaled Abou El Fadl,432,Rowman & Littlefield,2005-12-30,122.11,36.49,4.48,653,14,16,57,124,442,2091723,9780742550933,English,Religion
The View and Practice of Quintessence Dzogchen : Three Rare Texts on Nyingthig Dzogchen from Dza Patrul's Collected Works,Tony Duff,220,Padma Karpo Translation Committee,2018-11-11,31.36,3.04,3,1,0,0,1,0,0,1089967,9789937572644,English,Religion
Gifts of the Lotus : A Book of Daily Meditations,Julia Hanson,201,"Quest Books,U.S.",1989-12-01,6.64,1.86,4,4,0,0,1,2,1,1434875,9780835604505,English,Religion
The Letters of Symmachus : Book 1,"Prof. Michele Renee Salzman, Michael Roberts",288,Society of Biblical Literature,2011-10-26,35.74,1.86,3,1,0,0,1,0,0,945503,9781589835979,English,Religion
Saint Francis and the Sultan : The Curious History of a Christian-Muslim Encounter,John V. Tolan,400,Oxford University Press,2009-05-15,91.60,7.90,4.29,7,0,0,2,1,4,2379696,9780199239726,English,Religion
Defenders of the Faith : Studies in Nineteenth- and Twentieth-Century Orthodoxy and Reform,Judith Bleich,440,Academic Studies Press,2020-03-05,27.77,3.22,4,4,0,0,2,0,2,1594147,9781644692639,English,Religion
When Sacred and Secular Mix : Religious Nonprofit Organizations and Public Money,Stephen V. Monsma,256,Rowman & Littlefield,2000-09-26,36.52,13.58,3,3,0,1,1,1,0,2091161,9780742508187,English,Religion
The Ecumenism of Beauty,Timothy Verdon,128,Paraclete Press,2017-04-25,23.23,7.77,4.18,11,0,1,1,4,5,1461597,9781612619248,English,Religion
Faith at the Edge : A Book for Doubters,Robert N. Wennberg,160,William B Eerdmans Publishing Co,2009-10-23,19.60,2.39,4.04,28,0,2,7,7,12,968311,9780802864734,English,Religion
Francis of Assisi's Sermon on the Mount : Lessons from the Admonitions,John Michael Talbot,192,Paraclete Press,2019-05-21,14.23,6.27,4,8,0,1,1,3,3,1470338,9781640601727,English,Religion
Believing Jesus : Are You Willing to Risk Everything? A Journey Through the Book of Acts,Lisa Harper,240,Thomas Nelson Publishers,2015-10-09,15.49,1.51,4.23,369,3,13,55,123,175,744438,9780849921971,English,Religion
The Letters of Symmachus : Book 1,"Prof. Michele Renee Salzman, Michael Roberts",288,Society of Biblical Literature,2011-10-26,35.74,1.86,3,1,0,0,1,0,0,945503,9781589835979,English,Religion
"A Well of Wonder : C. S. Lewis, J. R. R. Tolkien, and The Inklings","Clyde S. Kilby, Loren Wilkinson, Keith Call",368,Paraclete Press,2016-12-01,20.81,8.69,4.22,27,0,1,6,6,14,1587999,9781612618623,English,Religion
100% Jesus : Le Gateau. Projets prospere avec un but,"Luis Davila, 100 Jesus Books",122,Independently Published,2017-04-20,16.95,1.58,4.67,6,0,0,0,2,4,9781521118597,9781521118597,French,Religion
Adulterio Sin Jesus,"Luis Davila, 100 Jesus Books",112,Independently Published,2018-11-20,16.78,1.75,3.5,2,0,1,0,0,1,9781731588609,9781731588609,Spanish,Religion
El proceso de un ungido de Jesus,"Luis Davila, 100 Jesus Books",98,Independently Published,2019-05-20,16.44,2.09,5,1,0,0,0,0,1,9781099443916,9781099443916,Spanish,Religion
Promesas : Mas alla del plan,"Luis Davila, 100 Jesus Books",128,Independently Published,2017-02-03,17.01,1.52,5,2,0,0,0,0,2,9781520517834,9781520517834,Spanish,Religion
Cristianos Sin Jesus En El Infierno,"Luis Davila, 100 Jesus Books",140,Independently Published,2018-11-17,17.24,1.29,4.33,3,0,0,1,0,2,9781731465467,9781731465467,Spanish,Religion
100% Jesus : El cartel de Jesus,"Luis Davila, 100 Jesus Books",220,Independently Published,2019-05-16,18.16,0.37,5,1,0,0,0,0,1,9781099054112,9781099054112,Spanish,Religion
Adulterio Sin Jesus,"Luis Davila, 100 Jesus Books",112,Independently Published,2018-11-20,16.78,1.75,3.5,2,0,1,0,0,1,9781731588609,9781731588609,Spanish,Religion
"History of the Jews, Vol. V (in Six Volumes) : From the Chmielnicki Persecution of the Jews in Poland (1648 C.E.) to the Period of Emancipation in Cent","Heinrich Graetz, Bella Lowy",782,Cosimo Classics,2013-01-01,50.41,0.19,4,3,0,0,1,1,1,2651557,9781605209487,English,Religion
100% Jesus : Le Gateau. Projets prospere avec un but,"Luis Davila, 100 Jesus Books",122,Independently Published,2017-04-20,16.95,1.58,4.67,6,0,0,0,2,4,9781521118597,9781521118597,French,Religion
My People's Prayer Book Vol 9 : Welcoming the Night-Minchah and Ma'ariv (Afternoon and Evening Prayer),"Rabbi Lawrence A. Hoffman, Dr. Marc Zvi Brettler, Elliot Dorff, Dr. David Ellenson, Ellen Frankel, Alyssa Gray, Joel Hoffman, Rabbi Lawrence Kushner, Rabbi Nehemia Polen, Rabbi Daniel Landes",272,Jewish Lights Publishing,2005-11-17,17.45,1.05,4,15,0,1,3,6,5,2231664,9781683362081,English,Religion
100% Jesus : El cartel de Jesus,"Luis Davila, 100 Jesus Books",220,Independently Published,2019-05-16,18.16,0.37,5,1,0,0,0,0,1,9781099054112,9781099054112,Spanish,Religion
El proceso de un ungido de Jesus,"Luis Davila, 100 Jesus Books",98,Independently Published,2019-05-20,16.44,2.09,5,1,0,0,0,0,1,9781099443916,9781099443916,Spanish,Religion
Promesas : Mas alla del plan,"Luis Davila, 100 Jesus Books",128,Independently Published,2017-02-03,17.01,1.52,5,2,0,0,0,0,2,9781520517834,9781520517834,Spanish,Religion
Cristianos Sin Jesus En El Infierno,"Luis Davila, 100 Jesus Books",140,Independently Published,2018-11-17,17.24,1.29,4.33,3,0,0,1,0,2,9781731465467,9781731465467,Spanish,Religion
"History of the Jews, Vol. V (in Six Volumes) : From the Chmielnicki Persecution of the Jews in Poland (1648 C.E.) to the Period of Emancipation in Cent","Heinrich Graetz, Bella Lowy",782,Cosimo Classics,2013-01-01,50.41,0.19,4,3,0,0,1,1,1,2651557,9781605209487,English,Religion
Promesas : Mas alla del plan,"Luis Davila, 100 Jesus Books",128,Independently Published,2017-04-19,17.01,1.52,5,2,0,0,0,0,2,9781521108192,9781521108192,Spanish,Religion
My People's Prayer Book Vol 9 : Welcoming the Night-Minchah and Ma'ariv (Afternoon and Evening Prayer),"Rabbi Lawrence A. Hoffman, Dr. Marc Zvi Brettler, Elliot Dorff, Dr. David Ellenson, Ellen Frankel, Alyssa Gray, Joel Hoffman, Rabbi Lawrence Kushner, Rabbi Nehemia Polen, Rabbi Daniel Landes",272,Jewish Lights Publishing,2005-11-17,17.45,1.05,4,15,0,1,3,6,5,2231664,9781683362081,English,Religion
"Matthew 14-28 : The Gospel of Matthew, Vol 2",Walter T Wilson,632,William B Eerdmans Publishing Co,2022-11-29,44.27,1.23,4.5,2,0,0,0,1,1,52210,9780802881823,English,Religion
El pastel : Proyectos exitosos con proposito,"Davila Luis, 100 Jesus Books",118,Independently Published,2017-04-18,16.88,1.65,4.67,6,0,0,0,2,4,9781521099124,9781521099124,Spanish,Religion
Life Lessons from Psalms : A Praise Book for God's People,Max Lucado,128,HarperChristian Resources,2019-05-02,10.34,5.56,4.15,125,3,6,16,44,56,860361,9780310086680,English,Religion
The Problem of Evil in the Western Tradition : From the Book of Job to Modern Genetics,Joseph F. Kelly,256,Liturgical Press,2004-01-01,19.21,3.39,3.65,17,0,3,4,6,4,1257856,9780814651049,English,Religion
Beyond Justice : Death and the Retribution Principle in the Book of Job,Varunaj Churnai,248,Langham Publishing,2018-07-31,25.23,7.97,4,1,0,0,0,1,0,1760970,9781783684557,English,Religion
"Joshua, Judges, Ruth, 1 and 2 Samuel","John H. Walton, Daniel I. Block, Dale W. Manor, V. Philips Long, Richard Hess",544,Zondervan,2009-11-01,53.24,17.76,4.62,8,0,0,1,1,6,1098121,9780310255741,English,Religion
The Song of Songs : A Commentary on the Book of Canticles or the Song of Songs,"Roland E. Murphy, S. Dean McBride, Jr.",264,1517 Media,1990-11-01,47.44,2.06,4.8,10,0,0,0,2,8,927490,9780800660246,English,Religion
God of Dirt : Mary Oliver and the Other Book of God,Thomas W. Mann,77,Rowman & Littlefield,2004-08-25,10.02,1.88,3.88,24,0,2,6,9,7,906923,9781561012619,English,Religion
The Right One : How to Successfully Date and Marry the Right Person,"Jimmy Evans, Frank Martin, Kari Jobe",204,XO Publishing,2019-06-05,23.49,3.11,4.28,279,4,7,37,89,142,1089733,9781950113170,English,Religion
El proceso de un ungido de Jesus,"Luis Davila, 100 Jesus Books",98,Independently Published,2019-05-20,16.44,2.09,5,1,0,0,0,0,1,9781099443930,9781099443930,Spanish,Religion
El cartel de Jesus,"Luis Davila, 100 Jesus Books",220,Independently Published,2019-05-16,18.16,0.37,5,1,0,0,0,0,1,9781098965877,9781098965877,Spanish,Religion
El cartel de Jesus,"Luis Davila, 100 Jesus Books",220,Independently Published,2019-05-16,18.16,0.37,5,1,0,0,0,0,1,9781098964061,9781098964061,Spanish,Religion
100% Jesus : Mejor medico Jesus,"Luis Davila, 100 Jesus Books",94,Independently Published,2019-07-27,16.38,2.15,5,2,0,0,0,0,2,9781083091741,9781083091741,Spanish,Religion
"100% Jesus : Sillas calientes, corazones frios sin Jesus","Luis Davila, 100 Jesus Books",92,Independently Published,2019-06-30,16.55,1.98,5,2,0,0,0,0,2,9781077137158,9781077137158,Spanish,Religion
Carreras Con Jesus,"Luis Davila, 100 Jesus Books",128,Independently Published,2018-11-20,17.04,1.49,5,3,0,0,0,0,3,9781731595737,9781731595737,Spanish,Religion
